"Module"	"Gene"	"Rank_kWithin"	"kWithin"	"kWithin_per_possible_edge"	"kME_signed"	"abs_kME"	"Rank_abs_kME"	"Fraction_kWithin_from_negative_correlations"	"Top_decile_kWithin"	"Beta7_module"	"In_best_matching_beta7_module"	"V3_gene"	"V5_gene"	"V3_MapMan_annotated"	"V5_MapMan_annotated"	"V3_TF_label"	"V5_TF_label"	"V3_leaf_terms"	"V5_leaf_terms"	"Veraison_CS_exact_zero_fraction"	"Veraison_PN_exact_zero_fraction"	"Veraison_CS_minus_PN_2012"	"Veraison_CS_minus_PN_2013"	"Veraison_CS_minus_PN_2014"	"Veraison_same_direction_all_years"	"Harvest_CS_exact_zero_fraction"	"Harvest_PN_exact_zero_fraction"	"Harvest_CS_minus_PN_2012"	"Harvest_CS_minus_PN_2013"	"Harvest_CS_minus_PN_2014"	"Harvest_same_direction_all_years"
"M2"	"VIT_00s0253g00040"	182	3.2366542715578	0.0151955599603653	0.675226868294035	0.675226868294035	172	0.256351936825655	FALSE	"M2"	TRUE	"Vitvi07g01308"	"Vitvi05_01chr07g21950"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.10 oxidoreductase acting on diphenol or related substance as donor"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-10 oxidoreductase acting on diphenol or related substance as donor"	0	0	-4.12344837955032	-4.06172933280084	-3.03548536391155	TRUE	0.111111111111111	0	-2.16079209096096	-1.62457508136211	-1.5999061346306	TRUE
"M2"	"VIT_01s0011g02960"	183	3.17503046916235	0.0149062463340955	-0.552278068738359	0.552278068738359	199	0.098630556242437	FALSE	"M2"	TRUE	"Vitvi01g00234"	"Vitvi05_01chr01g03630"	TRUE	TRUE	FALSE	FALSE	"Secondary metabolism.phenolics.flavonoid biosynthesis.anthocyanins and proanthocyanidins biosynthesis; Secondary metabolism.phenolics.flavonoid biosynthesis.anthocyanidins.leucoanthocyanidin reductase"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-3 oxidoreductase acting on CH-CH group of donor; mapman:Secondary metabolism.phenolics.flavonoid biosynthesis.anthocyanidins.leucoanthocyanidin reductase *(LAR)"	0	0.222222222222222	3.13780521551198	2.80017255263091	1.80330205958414	TRUE	0	0	0.0860135879100041	-0.758115540045485	-0.226752699172456	FALSE
"M2"	"VIT_03s0017g00650"	184	3.06193691207757	0.0143752906670308	0.640946612370462	0.640946612370462	182	0.429475224322396	FALSE	"M2"	TRUE	"Vitvi03g01092"	"Vitvi05_01chr03g17080"	TRUE	TRUE	FALSE	FALSE	"Coenzyme metabolism.FMN/FAD biosynthesis.bifunctional GTP cyclohydrolase II (RibA) and DHBP synthase (RibB)"	"mapman:Enzyme classification.EC_3 hydrolases.EC_3-5 hydrolase acting on carbon-nitrogen bond, other than peptide bond; mapman:Coenzyme metabolism.FMN/FAD biosynthesis.bifunctional GTP cyclohydrolase II *(RibA) and DHBP synthase *(RibB)"	0	0	-1.28107805133464	-1.66948588462763	-0.569628540552436	TRUE	0	0	-3.27358110222008	-3.22701790764219	-3.44886561994003	TRUE
"M2"	"VIT_14s0068g00130"	185	2.99110511604563	0.0140427470236884	0.614327950524583	0.614327950524583	185	0.407366371453301	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	-0.85146845945053	-0.329026137162558	-0.820651489332345	TRUE	0.111111111111111	0	-3.40947399666827	-4.77550289815717	-3.24866801445579	TRUE
"M2"	"VIT_13s0106g00250"	186	2.83404320314232	0.0133053671509029	-0.535092192208962	0.535092192208962	203	0.114680274484735	FALSE	"M2"	TRUE	"Vitvi13g00829"	"Vitvi05_01chr13g12020"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	3.1928757502875	3.27976738700295	3.4926114410053	TRUE	0.111111111111111	0	-0.759536586346088	-0.228439806921523	-0.60291254099095	TRUE
"M2"	"VIT_13s0067g01090"	187	2.7133496338734	0.012738730675462	-0.658513777902147	0.658513777902147	177	0.276616448575028	FALSE	"M2"	TRUE	"Vitvi13g01283"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.111111111111111	1	3.14812042618148	1.1613697307427	2.61978053711867	TRUE	0.555555555555556	1	0.553251875119532	0.947282116452772	1.0789440940088	TRUE
"M2"	"VIT_03s0017g02080"	188	2.67941333158375	0.0125794053125998	-0.707693405736655	0.707693405736655	164	0.514092591031864	FALSE	"M2"	TRUE	"Vitvi03g01864"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.444444444444444	1	0	2.20993401089248	1.69083578255598	FALSE	0.111111111111111	1	2.02885176877037	2.34554434771599	2.37985893264831	TRUE
"M2"	"VIT_00s2478g00020"	189	2.50190769429659	0.0117460455131295	-0.61147822471685	0.61147822471685	187	0.146393226432849	FALSE	"M3"	FALSE	"Vitvi00g01355"	"Vitvi05_01chr01g01700"	TRUE	TRUE	FALSE	FALSE	"Protein biosynthesis.organelle machinery.mitochondrial ribosome.large ribosomal subunit proteome.component mtRPL7/L12"	"mapman:Protein biosynthesis.organellar translation machinery.mitochondrial ribosome biogenesis.large ribosomal subunit proteome.component *(bL12m)"	0	0.333333333333333	0.80545386188248	0.471156819509572	1.84223429616583	TRUE	0	0.333333333333333	1.41107514483189	-0.249167894405257	2.40733560941784	FALSE
"M2"	"VIT_01s0010g03810"	190	2.30131187652304	0.0108042811104368	0.670248739501559	0.670248739501559	174	0.456647949656168	FALSE	"M2"	TRUE	"Vitvi01g01668"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-1.52972733891651	-1.60293983263628	-0.759650716592255	TRUE	0.111111111111111	0	-4.42199843471918	-2.27323927587179	-1.73614562708857	TRUE
"M2"	"VIT_00s0324g00070"	191	2.29628026708571	0.0107806585309188	-0.60051131003753	0.60051131003753	191	0.283506359213021	FALSE	"M2"	TRUE	"Vitvi07g01395"	"Vitvi05_01chr07g23270"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_2 transferases.EC_2.4 glycosyltransferase"	"mapman:Enzyme classification.EC_2 transferases.EC_2-4 glycosyltransferase"	0	0	3.72734004648535	2.28434012812975	2.09366758103153	TRUE	0	0	-0.210369976235963	0.186365323608317	1.55623479844174	FALSE
"M2"	"VIT_18s0001g08810"	192	2.07908727950451	0.00976097314321367	0.647805548905633	0.647805548905633	180	0.455397987998794	FALSE	"M2"	TRUE	"Vitvi18g02636"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	-3.47231967934307	-0.989106492168786	-1.49533818949028	TRUE	0	0	-1.70652135000019	-1.88543126401175	-1.32529023122775	TRUE
"M2"	"VIT_15s0021g02400"	193	1.97209618954232	0.0092586675565367	-0.684594352727637	0.684594352727637	170	0.459386729096548	FALSE	"M2"	TRUE	"Vitvi15g01465"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.333333333333333	1	2.64180461897938	0.802342124719778	3.50278593023887	TRUE	0.333333333333333	0.888888888888889	1.97346395278528	1.35576024189096	0.661646424370819	TRUE
"M2"	"VIT_14s0006g00180"	194	1.93257675455806	0.00907313030308949	0.627890881602221	0.627890881602221	183	0.68862618233569	FALSE	"M2"	TRUE	"Vitvi14g00772"	"Vitvi05_01chr14g12410"	TRUE	TRUE	FALSE	FALSE	"Protein homeostasis.proteolysis.aspartic-type peptidase activities.A1-class protease (Pepsin)"	"mapman:Protein homeostasis.proteolysis.aspartic peptidase activities.Pepsin-type protease"	0	0	-2.78528526376347	-2.70183714198981	-1.88714830606626	TRUE	0	0	-0.954415410448595	-0.479067313911142	0.277603089454711	FALSE
"M2"	"VIT_13s0019g02190"	195	1.86111225854636	0.00873761623730687	-0.669875232237157	0.669875232237157	175	0.402994074894299	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	1	10.4572928483612	10.7048650111258	10.8181474749918	TRUE	0.666666666666667	1	2.58657836211726	2.92890901162379	3.07087265752421	TRUE
"M2"	"VIT_04s0044g01810"	196	1.58765081441181	0.00745375969207422	0.680976905849272	0.680976905849272	171	0.341129046821692	FALSE	"M2"	TRUE	"Vitvi04g02255"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	1	0.444444444444444	-1.64332625871688	-0.638574523768676	-2.107908209289	TRUE	1	0.333333333333333	-2.6702560303176	-1.80064475309748	-1.12272954690894	TRUE
"M2"	"VIT_13s0019g00860"	197	1.57457897636022	0.00739238956037662	0.610700960833746	0.610700960833746	189	0.498674083550535	FALSE	"M2"	TRUE	"Vitvi13g00278"	"Vitvi05_01chr13g04160"	TRUE	TRUE	FALSE	FALSE	"Protein homeostasis.protein quality control.smallHsp holdase chaperone activities.class-PX protein"	"mapman:Protein homeostasis.protein quality control.smallHsp holdase chaperone activities.class-PX protein"	0	0	-2.48188189150805	-1.97680600639335	-1.93450829201139	TRUE	0	0	-2.1621208997033	-2.40412341301534	-1.37386681516218	TRUE
"M2"	"VIT_14s0108g00740"	198	1.24074682089304	0.00582510244550724	0.55416966602255	0.55416966602255	197	0.328422146892378	FALSE	"M2"	TRUE	"Vitvi14g03084"	NA	TRUE	FALSE	FALSE	FALSE	"Phytohormone action.signalling peptides.CRP (cysteine-rich-peptide) category.GASA/GAST-peptide activity.GASA-precursor polypeptide"	NA	0	0	-3.4630901659377	-4.70902507827851	-3.91210946808564	TRUE	0	0	-4.65084374652736	-4.71690469523484	-4.66024934850039	TRUE
"M2"	"VIT_09s0054g00360"	199	1.15119323261973	0.00540466306394239	-0.613785943719258	0.613785943719258	186	0.323552401319245	FALSE	"M2"	TRUE	"Vitvi09g01960"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.222222222222222	0.555555555555556	-0.488843786513748	1.64891497897467	2.09943515185084	FALSE	0.333333333333333	0.666666666666667	2.29166354324381	1.45101672520449	0.579153931972821	TRUE
"M2"	"VIT_03s0063g01960"	200	1.13773755001237	0.00534149084512848	-0.60772355398246	0.60772355398246	190	0.51698549805924	FALSE	"M2"	TRUE	"Vitvi03g01517"	"Vitvi05_01chr03g06270"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	1.0506162038526	1.63627214630403	1.36608999829933	TRUE	0	0	1.95080094281285	2.14495716809035	2.52496928809572	TRUE
"M2"	"VIT_19s0093g00190"	201	1.02098265465091	0.00479334579648316	-0.553768978471624	0.553768978471624	198	0.23240981926188	FALSE	"M2"	TRUE	"Vitvi19g01308"	NA	TRUE	FALSE	FALSE	FALSE	"Protein modification.S-glutathionylation.glutathione S-transferase activities.class tau glutathione S-transferase"	NA	0	0	0.406730957172151	0.00695123989475555	3.73788009849997	TRUE	0	0.222222222222222	2.84722735423967	3.2810167356324	4.97492164653232	TRUE
"M2"	"VIT_12s0057g00420"	202	0.93841621190619	0.00440570991505253	0.508534288369141	0.508534288369141	208	0.248035692395703	FALSE	"M2"	TRUE	"Vitvi12g00649"	"Vitvi05_01chr12g10440"	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0	0	-0.886306410579188	-2.01157813585134	-0.657049521693483	TRUE	0	0	-3.88157445662056	-2.80310947843489	-3.32898891246508	TRUE
"M2"	"VIT_17s0119g00150"	203	0.69445073555388	0.00326033209180226	0.577391101444955	0.577391101444955	195	0.373393875101277	FALSE	"M2"	TRUE	"Vitvi17g01613"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.annotated"	NA	0.222222222222222	0.222222222222222	-0.690296342228788	-0.619928847324555	0.0661215613657187	FALSE	0.111111111111111	0	-2.03775679742981	-3.73629422614123	-2.85926416971179	TRUE
"M2"	"VIT_03s0167g00010"	204	0.477943387266383	0.00224386566791729	0.532861965316246	0.532861965316246	204	0.0972981530472625	FALSE	"M2"	TRUE	"Vitvi03g00907"	"Vitvi05_01chr03g13770"	TRUE	TRUE	TRUE	TRUE	"RNA biosynthesis.transcriptional regulation.B3  transcription factor superfamily.transcription factor (ARF)"	"mapman:RNA biosynthesis.DNA-binding transcriptional regulation.beta-barrel DNA-binding domain.ARF transcription factor"	0.777777777777778	0.222222222222222	-2.72351146924658	-2.82317406391296	-0.0864155295309051	TRUE	1	0.333333333333333	-0.554386572809507	-0.661788079214023	0	FALSE
"M2"	"VIT_00s0780g00030"	205	0.455904222914909	0.00214039541274605	0.540661937327374	0.540661937327374	201	0.425701546314744	FALSE	"M2"	TRUE	"Vitvi10g01685"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.777777777777778	0.222222222222222	-2.06994362988425	-1.34814350931049	-0.727948339133062	TRUE	1	0	-3.17621874254181	-2.19000922873782	-2.81386912313753	TRUE
"M2"	"VIT_03s0038g04330"	206	0.419354976264248	0.00196880270546595	-0.538444973559839	0.538444973559839	202	0.743226701360178	FALSE	"M2"	TRUE	"Vitvi03g01479"	"Vitvi05_01chr03g04830"	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0	0	1.31690479764454	1.54759672352922	1.43350288329439	TRUE	0	0	1.69284537182896	1.00243816616285	0.802293475699965	TRUE
"M2"	"VIT_03s0097g00160"	207	0.354786501300698	0.00166566432535539	0.392965342755513	0.392965342755513	213	0.921425396294669	FALSE	"M1"	FALSE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.111111111111111	0	-1.16661668778736	-0.374331769146019	-0.167560364624026	TRUE	0	0	-0.919669834442811	-0.00758886287119243	0.770462842359656	FALSE
"M2"	"VIT_14s0108g01000"	208	0.354353363925506	0.00166363081655167	0.527993029903966	0.527993029903966	205	0.555256909718222	FALSE	"M2"	TRUE	"Vitvi14g01975"	"Vitvi05_01chr14g29510"	TRUE	TRUE	FALSE	FALSE	"not assigned.annotated"	"mapman:Multi-process regulation.calcium-dependent signalling.calcium sensor *(CML)"	0	0	-0.45975533370921	-2.42606773993974	-0.30136267008455	TRUE	0	0	-2.51022488735646	-1.23895720686746	-1.68518852597313	TRUE
"M2"	"VIT_18s0164g00100"	209	0.346149700211949	0.00162511596343638	0.363837398921835	0.363837398921835	214	0.0763250010480605	FALSE	"M4"	FALSE	"Vitvi18g01438"	"Vitvi05_01chr18g21090"	TRUE	TRUE	FALSE	FALSE	"Enzyme classification.EC_1 oxidoreductases.EC_1.10 oxidoreductase acting on diphenol or related substance as donor"	"mapman:Enzyme classification.EC_1 oxidoreductases.EC_1-10 oxidoreductase acting on diphenol or related substance as donor"	0	0	-2.99878685115864	-2.84358372050833	-2.58650694207746	TRUE	0	0	-3.88295767425461	-3.02502370189685	-2.44534273682152	TRUE
"M2"	"VIT_06s0004g04010"	210	0.274408528739891	0.00128830295183047	0.394947078289784	0.394947078289784	212	0.140712703857843	FALSE	"M2"	TRUE	"Vitvi06g00397"	"Vitvi05_01chr06g06030"	TRUE	TRUE	FALSE	FALSE	"Vesicle trafficking.target membrane tethering.Exocyst complex.component EXO70"	"mapman:Vesicle trafficking.exocytic trafficking.Exocyst complex.component *(EXO70)"	0	0	-0.566939221364814	-1.63013374468719	0.414806145248251	FALSE	0	0	-2.56290899036594	-2.08025627872547	-2.42070035406337	TRUE
"M2"	"VIT_00s0227g00080"	211	0.227071324933196	0.00106606255837181	-0.525734251397544	0.525734251397544	206	0.421674501975936	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0	0	1.96820123390776	2.1804346974442	0.600867075723305	TRUE	0	0	2.93465309847572	-1.99106546058413	0.0525687315101937	FALSE
"M2"	"VIT_09s0002g08210"	212	0.209620383496734	0.000984133255853209	-0.550815421894454	0.550815421894454	200	0.542686218152981	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.555555555555556	1	0.796481888114878	1.69747325038063	0.70524192781961	TRUE	0.444444444444444	0.888888888888889	1.10734927786889	0.442911360081823	1.43570954469575	TRUE
"M2"	"VIT_04s0044g01830"	213	0.128893865872313	0.000605135520527292	-0.482051388103051	0.482051388103051	211	0.602253289441331	FALSE	"M2"	TRUE	"Vitvi04g02256"	NA	TRUE	FALSE	FALSE	FALSE	"not assigned.not annotated"	NA	0.555555555555556	0.666666666666667	-0.154465464925354	0.207588502654437	1.1774639391864	FALSE	0	0.888888888888889	3.15456824666443	2.54113642770192	1.87158647773878	TRUE
"M2"	"VIT_00s0184g00220"	214	0.128189012205411	0.000601826348382209	0.496949163569864	0.496949163569864	209	0.4152971649321	FALSE	"M2"	TRUE	NA	NA	FALSE	FALSE	FALSE	FALSE	NA	NA	0.777777777777778	0.222222222222222	-3.37628898444037	-2.94454379190975	-1.38553565127942	TRUE	0.777777777777778	0.333333333333333	-4.1619688353331	-2.92313839614307	0	FALSE
